id,sale_date,sale_price,sale_nbr,sale_warning,join_status,join_year,latitude,longitude,area,city,zoning,subdivision,present_use,land_val,imp_val,year_built,year_reno,sqft_lot,sqft,sqft_1,sqft_fbsmt,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm,view_otherwater,view_other,submarket
553,2015-03-15,3216817,4.0,   ,nochg,2024,47.5093,-122.1286,90,HUNTS POINT,RA2.5,WILDWOOD LANE NO. 03,2,1605452,1611365,1957,0,13827,2542,2542,0,7,0,5,1.0,4,1,0,1,0,565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C
554,1995-10-15,354950,1.0,   ,nochg,2024,47.6394,-122.1428,16,SKYKOMISH,R-7,FALCON RIDGE (CEDAR RIDGE),2,193788,161162,1901,0,26445,1102,1102,0,11,0,2,2.0,4,1,0,0,0,351,0,0,1,0,1,0,0,0,0,0,0,0,1,0,T
555,2011-11-15,579991,3.0,   ,nochg,2024,47.7236,-122.3856,24,BLACK DIAMOND,R-1,HOLLYWOOD HILL HIGHLANDS,2,319340,260651,1907,0,5880,2824,2824,0,12,0,1,2.0,2,3,0,1,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
556,1994-10-15,449890,1.0,   ,nochg,2024,47.7616,-121.9668,62,RENTON,RS-7200,HOLLYWOOD HILL HIGHLANDS,2,165145,284745,1910,0,20420,4689,4689,0,8,0,4,2.0,3,1,1,1,0,578,0,0,1,0,1,0,0,0,0,0,0,0,1,0,K
557,2008-12-15,1286792,2.0,   ,nochg,2024,47.3206,-122.176,47,HUNTS POINT,R-7,HOLLYWOOD HILL HIGHLANDS,2,826140,460652,1918,0,7611,4620,4620,0,7,0,2,2.0,3,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
558,1991-08-15,1148154,2.0,   ,nochg,2024,47.4849,-122.1833,28,ISSAQUAH,R-2,FOREST GLEN,2,554190,593964,1934,0,9486,1701,1701,0,11,0,1,1.0,5,2,1,0,0,426,0,0,1,0,0,0,0,0,0,0,0,0,1,0,B
559,1992-03-15,773530,4.0,   ,nochg,2024,47.5655,-121.8803,1,NORTH BEND,R-1,CEDAR HEIGHTS,2,496622,276908,2014,0,15668,4932,4932,0,9,0,2,2.0,4,3,1,1,0,242,0,0,1,0,0,0,0,0,0,0,0,0,1,0,H
560,1991-07-15,1101617,3.0,   ,nochg,2024,47.665,-122.1198,25,KIRKLAND,R-5,CEDAR HEIGHTS,2,749369,352248,1981,0,29292,1671,1671,0,12,0,5,1.0,1,1,0,1,0,490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,T
561,2009-10-15,710445,2.0,   ,nochg,2024,47.7066,-121.9055,33,AUBURN,R-9,WILDWOOD LANE NO. 03,2,303856,406589,1961,0,19510,2267,2267,0,11,0,1,1.0,2,1,0,1,0,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,E
562,2012-10-15,741109,3.0,   ,nochg,2024,47.3675,-122.3541,24,SeaTac,R-6,HOLLYWOOD HILL HIGHLANDS,2,510472,230637,2019,0,16037,1936,1936,0,8,0,5,2.0,2,1,1,1,0,409,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Y
563,1998-08-15,430127,3.0,   ,nochg,2024,47.656,-122.0985,43,CARNATION,R-8,ALDERWOOD SOUTH DIV NO. 02,2,218502,211625,1985,0,28165,4477,4477,0,3,0,4,2.0,2,1,0,0,0,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,V
564,2010-09-15,418997,1.0,   ,nochg,2024,47.324,-121.9053,67,KENMORE,R-7,MEADOWBROOK,2,168826,250171,1908,0,26161,3817,3817,0,3,0,4,2.0,1,1,1,1,0,531,0,0,0,0,1,0,0,0,0,0,0,0,1,0,C
565,2022-09-15,425432,4.0,   ,nochg,2024,47.4412,-122.0313,29,AUBURN,RS 8.5,MAPLE GROVE,2,148183,277249,1991,0,11503,2959,2959,0,10,0,1,2.0,5,2,1,1,0,90,0,0,1,0,1,0,0,0,0,0,0,0,1,0,F
566,2003-06-15,551837,3.0,   ,nochg,2024,47.4727,-121.8206,43,SHORELINE,R-3,OLYMPIC VUE ESTATES,2,385054,166783,1978,0,13407,1801,1801,0,8,0,2,1.0,3,1,0,1,0,435,0,0,1,0,1,0,0,0,0,0,0,0,0,0,L
567,2010-12-15,2988556,3.0,   ,nochg,2024,47.3439,-122.1235,83,MEDINA,RS7.2,PINE VIEW ESTATES,2,1889446,1099110,1909,0,12658,3670,3670,0,10,0,2,2.0,3,1,1,0,0,502,0,0,1,0,1,0,0,0,0,0,0,0,0,0,A
568,2017-03-15,663931,4.0,   ,nochg,2024,47.7408,-122.2362,63,ENUMCLAW,RS7.2,FALCON RIDGE (CEDAR RIDGE),2,371355,292576,1946,0,10039,2490,2490,0,12,0,3,2.0,2,3,1,1,0,66,0,0,1,0,1,0,0,0,0,0,0,0,0,0,F
569,2005-02-15,412992,2.0,   ,nochg,2024,47.7437,-122.2171,79,ALGONA,R-7,HOLLYWOOD HILL HIGHLANDS,2,273547,139445,1913,0,3787,3283,3283,0,10,0,2,1.0,5,1,0,1,0,113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Z
570,2013-11-15,858516,4.0,   ,nochg,2024,47.7026,-121.9036,79,BOTHELL,RS-7200,OAKWOOD MANOR,2,344088,514428,1944,0,22194,968,968,0,11,0,4,2.0,5,1,0,0,0,538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,V
571,2022-05-15,673476,1.0,   ,nochg,2024,47.4934,-122.2678,22,KENMORE,R-4,OAKWOOD MANOR,2,276741,396735,2004,0,16078,3592,3592,0,6,0,4,1.0,1,1,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
572,2003-07-15,262596,4.0,   ,nochg,2024,47.6272,-122.0462,26,ENUMCLAW,R-1,LAKEFRONT VILLAGE,2,139180,123416,1936,0,24381,2005,2005,0,4,0,4,2.0,3,1,1,1,0,580,0,0,1,0,1,0,0,0,0,0,0,0,0,0,C
573,1990-06-15,947027,2.0,   ,nochg,2024,47.6008,-122.3315,87,SNOQUALMIE,R-10,GREEN VALLEY,2,652577,294450,1969,0,16144,2419,2419,0,6,0,5,2.0,3,1,0,1,0,436,0,0,0,0,1,0,0,0,0,0,0,0,1,0,K
574,1996-10-15,319760,3.0,   ,nochg,2024,47.5867,-122.2916,70,SKYKOMISH,R-10,MEADOWBROOK,2,103145,216615,1910,0,3818,2721,2721,0,10,0,4,2.0,1,3,0,0,0,459,0,0,1,0,1,0,0,0,0,0,0,0,1,0,R
575,1998-10-15,2083075,2.0,   ,nochg,2024,47.6256,-122.1882,59,MERCER ISLAND,R-9,MEADOWBROOK,2,812642,1270433,1994,0,28650,1505,1505,0,6,0,5,2.0,1,3,1,1,0,366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,O
576,2006-12-15,4378572,2.0,   ,nochg,2024,47.541,-122.1248,64,MEDINA,R-1,GREEN VALLEY,2,2029824,2348748,1985,0,18961,3402,3402,0,10,0,2,1.0,1,2,0,1,0,228,0,0,0,0,1,0,0,0,0,0,0,0,1,0,P
577,1994-01-15,1670376,2.0,   ,nochg,2024,47.7254,-122.3702,74,YARROW POINT,RS-7200,BAYVIEW HEIGHTS,2,741287,929089,1951,0,18947,4185,4185,0,7,0,5,1.0,3,3,1,1,0,312,0,0,0,0,1,0,0,0,0,0,0,0,1,0,X
578,2005-08-15,647814,4.0,   ,nochg,2024,47.6912,-121.9486,74,SHORELINE,R-3,PINE VIEW ESTATES,2,420167,227647,1925,0,21648,4524,4524,0,8,0,1,2.0,4,3,0,1,0,418,0,0,1,0,1,0,0,0,0,0,0,0,0,0,C
579,1991-04-15,686865,1.0,   ,nochg,2024,47.7116,-122.0799,43,KENMORE,R-6,HOLLYWOOD HILL HIGHLANDS,2,340893,345972,2014,0,24232,3763,3763,0,4,0,4,1.0,5,3,0,0,0,298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
580,1996-01-15,472752,1.0,   ,nochg,2024,47.3811,-122.2527,60,FEDERAL WAY,R-3,PINE VIEW ESTATES,2,143435,329317,2017,0,21597,3875,3875,0,8,0,1,1.0,5,1,1,1,0,202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,H
581,2006-06-15,844446,4.0,   ,nochg,2024,47.6119,-122.3609,33,NORMANDY PARK,R-1,OAKWOOD MANOR,2,376794,467652,1999,0,25908,1028,1028,0,3,0,5,2.0,5,1,1,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V
582,1994-08-15,2743353,4.0,   ,nochg,2024,47.5063,-122.1768,74,MEDINA,R-4,MOUNTAIN VIEW,2,1826140,917213,1904,0,28901,2808,2808,0,4,0,5,2.0,5,1,1,1,0,318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A
583,2006-12-15,469047,1.0,   ,nochg,2024,47.6056,-121.9402,98,COVINGTON,RS-7200,SUMMIT RIDGE,2,200143,268904,1995,0,2165,4582,4582,0,9,0,5,2.0,4,3,0,0,0,559,0,0,1,0,0,0,0,0,0,0,0,0,1,0,A
584,1993-07-15,974799,1.0,   ,nochg,2024,47.7374,-121.9868,3,KENMORE,R-4,HOLLYWOOD HILL HIGHLANDS,2,294034,680765,2014,0,15640,4567,4567,0,10,0,1,1.0,2,3,1,0,0,586,0,0,1,0,0,0,0,0,0,0,0,0,1,0,P
585,1997-02-15,635135,1.0,   ,nochg,2024,47.7419,-122.0536,33,SHORELINE,RA2.5,ALDERWOOD SOUTH DIV NO. 02,2,389820,245315,1955,0,17262,4679,4679,0,9,0,4,1.0,3,3,0,1,0,578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N
586,2008-03-15,419133,3.0,   ,nochg,2024,47.4956,-122.1796,40,BLACK DIAMOND,RA2.5,OLYMPIC VUE ESTATES,2,265651,153482,1929,0,4258,1293,1293,0,5,0,2,1.0,5,3,0,0,0,120,0,0,1,0,1,0,0,0,0,0,0,0,0,0,H
587,2001-07-15,405322,2.0,   ,nochg,2024,47.4401,-122.1027,78,MAPLE VALLEY,R-5,GREEN VALLEY,2,194773,210549,1960,0,8159,1280,1280,0,4,0,3,1.0,4,1,1,0,0,558,0,0,0,0,1,0,0,0,0,0,0,0,1,0,O
588,2015-11-15,586076,4.0,   ,nochg,2024,47.6068,-122.0204,66,BURIEN,R-4,PINE VIEW ESTATES,2,258623,327453,1945,0,26293,1722,1722,0,12,0,3,1.0,4,3,0,1,0,459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,U
589,2012-07-15,750103,4.0,   ,nochg,2024,47.4288,-122.1758,72,NORMANDY PARK,R-10,OLYMPIC VUE ESTATES,2,251426,498677,1956,0,3124,3139,3139,0,6,0,1,2.0,5,3,0,1,0,459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,I
590,2020-03-15,399644,4.0,   ,nochg,2024,47.3606,-121.8822,5,ENUMCLAW,R-7,HIGHLAND PARK,2,227233,172411,1981,0,17891,2642,2642,0,6,0,5,1.0,4,3,0,0,0,211,0,0,1,0,1,0,0,0,0,0,0,0,1,0,T
591,2002-01-15,4858035,2.0,   ,nochg,2024,47.6322,-122.3499,34,HUNTS POINT,R-6,SUMMIT RIDGE,2,3004798,1853237,2006,0,28535,2395,2395,0,11,0,5,1.0,2,1,0,1,0,110,0,0,0,0,1,0,0,0,0,0,0,0,1,0,V
592,2019-01-15,699322,1.0,   ,nochg,2024,47.5725,-122.1429,90,BELLEVUE,R-1,GREEN VALLEY,2,247763,451559,1996,0,12655,1657,1657,0,6,0,5,1.0,5,3,1,0,0,457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,X
593,2008-01-15,491594,3.0,   ,nochg,2024,47.7567,-122.1396,98,COVINGTON,R-4,FALCON RIDGE (CEDAR RIDGE),2,236775,254819,1954,0,14660,3084,3084,0,9,0,4,1.0,2,1,1,0,0,328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Q
594,2014-09-15,913185,1.0,   ,nochg,2024,47.3652,-121.8261,64,CARNATION,R-1,OLYMPIC VUE ESTATES,2,424609,488576,1996,0,24226,3490,3490,0,9,0,5,1.0,1,1,1,1,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
595,2013-10-15,796098,2.0,   ,nochg,2024,47.4871,-122.3901,82,SNOQUALMIE,R-4,SUMMIT RIDGE,2,433742,362356,1914,0,6227,984,984,0,8,0,3,2.0,1,2,1,1,0,454,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Q
596,1999-01-15,511096,1.0,   ,nochg,2024,47.61,-121.9036,1,DUVALL,RS7.2,SUNSET HILLS,2,318774,192322,2015,0,27057,2835,2835,0,4,0,3,2.0,1,2,1,0,0,240,0,0,0,0,1,0,0,0,0,0,0,0,1,0,C
597,2008-10-15,499727,1.0,   ,nochg,2024,47.3767,-122.0564,55,MAPLE VALLEY,R-8,MOUNTAIN VIEW,2,162132,337595,1997,0,29960,4677,4677,0,5,0,1,1.0,1,2,0,1,0,134,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Y
598,2015-04-15,499419,1.0,   ,nochg,2024,47.7811,-122.2562,86,TUKWILA,R-5,HOLLYWOOD HILL HIGHLANDS,2,310546,188873,1947,0,19414,899,899,0,3,0,1,2.0,1,1,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J
599,2014-05-15,998788,2.0,   ,nochg,2024,47.6682,-122.0717,94,REDMOND,RA2.5,HIGHLAND PARK,2,326356,672432,2005,0,25037,1542,1542,0,5,0,4,1.0,4,1,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
600,1996-09-15,998032,3.0,   ,nochg,2024,47.4579,-122.013,28,WOODINVILLE,RS7.2,ALDERWOOD SOUTH DIV NO. 02,2,608580,389452,1967,0,9842,1078,1078,0,10,0,5,1.0,4,1,0,1,0,314,0,0,1,0,1,0,0,0,0,0,0,0,0,0,O
601,2006-03-15,628438,2.0,   ,nochg,2024,47.6682,-122.3481,80,BURIEN,RS 8.5,MEADOWBROOK,2,341244,287194,1979,0,23679,4631,4631,0,10,0,4,1.0,5,3,1,1,0,181,0,0,1,0,0,0,0,0,0,0,0,0,1,0,N
602,1999-06-15,577760,2.0,   ,nochg,2024,47.4385,-122.023,37,ENUMCLAW,R-5,CEDAR HEIGHTS,2,309545,268215,1985,0,22455,4868,4868,0,10,0,1,2.0,3,3,0,0,0,393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E
603,2009-07-15,494930,4.0,   ,nochg,2024,47.5613,-122.1299,79,TUKWILA,RS 8.5,CEDAR HEIGHTS,2,293084,201846,1925,0,12294,1694,1694,0,9,0,2,1.0,4,2,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z
604,2019-06-15,624681,3.0,   ,nochg,2024,47.6822,-122.1646,79,MAPLE VALLEY,R-6,FALCON RIDGE (CEDAR RIDGE),2,371711,252970,1953,0,15567,3503,3503,0,11,0,2,1.0,4,2,1,1,0,550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,K
605,1991-02-15,421888,4.0,   ,nochg,2024,47.34,-122.151,60,DES MOINES,RA2.5,SUMMIT RIDGE,2,206535,215353,1920,0,9735,3045,3045,0,7,0,1,2.0,1,2,1,0,0,557,0,0,1,0,1,0,0,0,0,0,0,0,0,0,V
606,1994-05-15,297855,3.0,   ,nochg,2024,47.7243,-121.9699,89,COVINGTON,R-6,WILDWOOD LANE NO. 03,2,179798,118057,1924,0,17890,1241,1241,0,4,0,1,2.0,5,3,1,0,0,550,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Q
607,1991-04-15,362449,1.0,   ,nochg,2024,47.5669,-122.1488,33,DUVALL,R-3,SUMMIT RIDGE,2,143704,218745,2009,0,14707,2948,2948,0,7,0,5,1.0,1,1,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,I
608,2001-02-15,694439,3.0,   ,nochg,2024,47.5129,-122.1971,13,RENTON,R-3,TOWN-COUNTRY CLUB BUNGALOW SITES,2,441118,253321,1915,0,23841,2533,2533,0,10,0,4,1.0,5,1,1,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S
609,2013-10-15,729356,1.0,   ,nochg,2024,47.3684,-122.2273,88,SHORELINE,R-3,TOWN-COUNTRY CLUB BUNGALOW SITES,2,267649,461707,1909,0,5143,3586,3586,0,8,0,3,1.0,4,3,1,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L
610,1996-06-15,653322,4.0,   ,nochg,2024,47.697,-122.0532,9,REDMOND,RS 8.5,FOREST GLEN,2,430338,222984,1941,0,28346,933,933,0,4,0,5,1.0,1,1,0,0,0,79,0,0,0,0,1,0,0,0,0,0,0,0,1,0,T
611,2006-11-15,956166,1.0,   ,nochg,2024,47.5242,-122.0506,76,NEWCASTLE,RS-7200,FALCON RIDGE (CEDAR RIDGE),2,585192,370974,2022,0,14045,4895,4895,0,7,0,2,2.0,4,1,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E
612,2005-01-15,1585492,3.0,   ,nochg,2024,47.4837,-122.0578,70,CLYDE HILL,R-10,FOREST GLEN,2,479757,1105735,1987,0,29861,1120,1120,0,3,0,2,2.0,5,3,1,1,0,230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,W
613,2004-07-15,323959,1.0,   ,nochg,2024,47.4649,-122.1504,68,ALGONA,R-3,GREEN VALLEY,2,206971,116988,2017,0,25709,3100,3100,0,4,0,4,2.0,4,2,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
614,1997-06-15,262290,3.0,   ,nochg,2024,47.4972,-122.206,8,BLACK DIAMOND,R-2,MAPLE GROVE,2,112618,149672,1937,0,19590,4309,4309,0,3,0,2,2.0,1,3,1,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,G
615,2015-07-15,714735,2.0,   ,nochg,2024,47.3275,-122.164,9,MAPLE VALLEY,R-3,GREEN VALLEY,2,483660,231075,2011,0,19167,1398,1398,0,6,0,4,2.0,2,2,1,1,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Y
616,2005-07-15,661844,4.0,   ,nochg,2024,47.6604,-122.2133,35,SNOQUALMIE,RA2.5,HOLLYWOOD HILL HIGHLANDS,2,356062,305782,1965,0,7667,4922,4922,0,4,0,5,1.0,4,1,0,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Q
617,2009-09-15,1394032,3.0,   ,nochg,2024,47.6321,-121.8281,64,YARROW POINT,R-9,SUNSET HILLS,2,779606,614426,1914,0,6351,3312,3312,0,4,0,3,2.0,3,3,0,1,0,170,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Q
618,1998-11-15,487235,3.0,   ,nochg,2024,47.6995,-121.9643,60,ISSAQUAH,R-10,SUNSET HILLS,2,225034,262201,1995,0,8846,1727,1727,0,8,0,1,1.0,3,2,1,1,0,436,0,0,1,0,1,0,0,0,0,0,0,0,0,0,O
619,2009-11-15,1891270,3.0,   ,nochg,2024,47.4829,-122.0355,91,MERCER ISLAND,R-7,TOWN-COUNTRY CLUB BUNGALOW SITES,2,719951,1171319,1966,0,17430,2598,2598,0,11,0,5,1.0,1,3,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
620,2017-04-15,650232,2.0,   ,nochg,2024,47.7541,-122.085,76,SNOQUALMIE,R-10,FALCON RIDGE (CEDAR RIDGE),2,440430,209802,1949,0,7955,2404,2404,0,5,0,2,2.0,5,3,1,1,0,560,0,0,0,0,1,0,0,0,0,0,0,0,1,0,G
621,1997-10-15,355509,3.0,   ,nochg,2024,47.7605,-122.0066,21,ALGONA,RS 8.5,TOWN-COUNTRY CLUB BUNGALOW SITES,2,225443,130066,1941,0,18486,4491,4491,0,4,0,5,1.0,2,2,0,1,0,498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,O
622,2019-04-15,2877280,1.0,   ,nochg,2024,47.4429,-122.3875,15,HUNTS POINT,R-4,OAKWOOD MANOR,2,1132738,1744542,1951,0,29532,4684,4684,0,10,0,5,2.0,4,3,0,1,0,232,0,0,1,0,0,0,0,0,0,0,0,0,1,0,G
623,1996-12-15,962258,3.0,   ,nochg,2024,47.6236,-122.0255,78,REDMOND,R-2,CEDAR HEIGHTS,2,643045,319213,1927,0,16893,3404,3404,0,4,0,1,1.0,5,2,1,0,0,142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,G
624,1999-04-15,2016078,1.0,   ,nochg,2024,47.6606,-122.1023,83,MEDINA,R-5,MEADOWBROOK,2,1323953,692125,1911,0,18166,3772,3772,0,8,0,2,2.0,1,3,0,1,0,595,0,0,1,0,0,0,0,0,0,0,0,0,1,0,S
625,2015-12-15,816522,1.0,   ,nochg,2024,47.4205,-122.3037,97,CARNATION,R-2,RIVERBEND TERRACE,2,550597,265925,1983,0,14015,3469,3469,0,12,0,3,1.0,1,2,1,0,0,144,0,0,1,0,1,0,0,0,0,0,0,0,1,0,L
626,2020-04-15,1214842,4.0,   ,nochg,2024,47.4293,-121.8353,46,LAKE FOREST PARK,R-8,FOREST GLEN,2,528809,686033,1983,0,20633,3170,3170,0,12,0,4,2.0,5,3,1,1,0,349,0,0,1,0,1,0,0,0,0,0,0,0,1,0,P
627,2005-11-15,799588,3.0,   ,nochg,2024,47.7006,-121.9253,74,SAMMAMISH,R-8,MEADOWBROOK,2,308648,490940,1997,0,26905,3646,3646,0,6,0,3,2.0,4,1,1,0,0,595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,X
628,2002-09-15,888638,4.0,   ,nochg,2024,47.6463,-122.1035,18,BELLEVUE,R-10,MOUNTAIN VIEW,2,600042,288596,2004,0,14535,855,855,0,4,0,3,1.0,1,1,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,S
629,2007-05-15,439272,3.0,   ,nochg,2024,47.384,-122.3452,5,MAPLE VALLEY,RA2.5,HOLLYWOOD HILL HIGHLANDS,2,225225,214047,1964,0,10406,2085,2085,0,5,0,1,1.0,2,1,0,0,0,341,0,0,1,0,0,0,0,0,0,0,0,0,1,0,W
630,2016-09-15,421953,3.0,   ,nochg,2024,47.4435,-121.8201,14,AUBURN,R-4,HIGHLAND PARK,2,219609,202344,2020,0,23069,2822,2822,0,5,0,3,2.0,2,2,1,1,0,429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R
631,2016-04-15,793691,1.0,   ,nochg,2024,47.5207,-122.0839,46,DUVALL,R-1,HIGHLAND PARK,2,449452,344239,1995,0,29511,2058,2058,0,10,0,2,2.0,5,3,1,1,0,402,0,0,1,0,1,0,0,0,0,0,0,0,1,0,S
632,2022-11-15,663773,4.0,   ,nochg,2024,47.6367,-121.8536,33,SNOQUALMIE,R-6,MAPLE GROVE,2,287126,376647,2014,0,17836,2142,2142,0,11,0,5,2.0,5,1,1,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A
633,2014-04-15,403987,3.0,   ,nochg,2024,47.4139,-121.9403,44,ALGONA,R-8,OLYMPIC VUE ESTATES,2,141034,262953,2010,0,28942,4712,4712,0,6,0,4,1.0,4,2,1,1,0,327,0,0,0,0,1,0,0,0,0,0,0,0,1,0,V
634,2008-08-15,418821,3.0,   ,nochg,2024,47.7958,-121.8612,60,KENT,RS 8.5,GREEN VALLEY,2,245194,173627,1966,0,21473,1717,1717,0,12,0,5,1.0,5,3,0,1,0,182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U
635,2008-11-15,491071,4.0,   ,nochg,2024,47.6683,-122.1259,85,AUBURN,R-8,HIGHLAND PARK,2,171835,319236,1960,0,8312,4000,4000,0,8,0,2,2.0,5,1,0,1,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,J
636,2014-07-15,481248,3.0,   ,nochg,2024,47.3664,-121.8119,75,SNOQUALMIE,R-3,HOLLYWOOD HILL HIGHLANDS,2,250773,230475,1934,0,19994,1668,1668,0,4,0,2,2.0,5,2,1,1,0,507,0,0,1,0,0,0,0,0,0,0,0,0,1,0,F
637,2010-06-15,364433,3.0,   ,nochg,2024,47.4024,-122.2027,20,DES MOINES,RS 8.5,BAYVIEW HEIGHTS,2,135659,228774,1966,0,7322,3348,3348,0,9,0,3,1.0,5,3,0,1,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,X
638,2017-11-15,876088,3.0,   ,nochg,2024,47.5765,-121.8775,5,RENTON,R-10,HOLLYWOOD HILL HIGHLANDS,2,561465,314623,1967,0,26604,4676,4676,0,11,0,5,1.0,5,1,1,1,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
639,1999-08-15,435984,1.0,   ,nochg,2024,47.7281,-122.2629,38,COVINGTON,RS 8.5,MOUNTAIN VIEW,2,293022,142962,1999,0,6055,2410,2410,0,5,0,4,2.0,4,3,1,0,0,448,0,0,1,0,1,0,0,0,0,0,0,0,1,0,S
640,2012-05-15,498148,4.0,   ,nochg,2024,47.3544,-121.9668,37,DES MOINES,R-7,FOREST GLEN,2,307967,190181,1986,0,7383,3414,3414,0,10,0,1,1.0,1,2,0,0,0,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A
641,2019-06-15,721654,3.0,   ,nochg,2024,47.7512,-121.9218,81,KENMORE,RS 8.5,OLYMPIC VUE ESTATES,2,423095,298559,1979,0,23296,2149,2149,0,7,0,1,2.0,3,2,1,1,0,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,V
642,2021-10-15,569288,1.0,   ,nochg,2024,47.3956,-122.1632,66,DUVALL,R-10,ALDERWOOD SOUTH DIV NO. 02,2,314953,254335,1951,0,20572,4709,4709,0,10,0,1,2.0,4,1,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,D
643,2009-10-15,748023,4.0,   ,nochg,2024,47.3918,-121.9965,47,SeaTac,R-7,CEDAR HEIGHTS,2,420146,327877,1992,0,17078,2503,2503,0,11,0,2,2.0,3,2,1,0,0,521,0,0,1,0,0,0,0,0,0,0,0,0,1,0,G
644,1994-08-15,923325,1.0,   ,nochg,2024,47.6844,-122.1056,15,KIRKLAND,RS 8.5,PINE VIEW ESTATES,2,559757,363568,1947,0,4169,1827,1827,0,8,0,2,2.0,4,3,0,1,0,421,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Z
645,2007-07-15,270321,2.0,   ,nochg,2024,47.7411,-122.2892,64,AUBURN,RS 8.5,CEDAR HEIGHTS,2,185098,85223,1904,0,9375,4215,4215,0,3,0,3,1.0,2,2,0,0,0,180,0,0,1,0,0,0,0,0,0,0,0,0,1,0,H
646,2008-10-15,427801,1.0,   ,nochg,2024,47.3477,-122.2364,20,NORTH BEND,R-1,BAYVIEW HEIGHTS,2,287510,140291,1932,0,8256,4605,4605,0,3,0,4,2.0,3,2,1,0,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,L
647,2000-08-15,2680872,2.0,   ,nochg,2024,47.3876,-122.3144,51,CLYDE HILL,R-8,HIGHLAND PARK,2,1578899,1101973,1935,0,21665,1953,1953,0,9,0,3,2.0,1,3,1,1,0,474,0,0,1,0,1,0,0,0,0,0,0,0,1,0,D
648,2022-02-15,416277,2.0,   ,nochg,2024,47.4386,-121.97,11,ALGONA,RS 8.5,OAKWOOD MANOR,2,134994,281283,1973,0,14465,3704,3704,0,6,0,2,1.0,4,3,0,0,0,207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B
